*  *  Diary stub parameter file                                      HEADDIR      H  1  CUCHARS             
1  2      Self-employment income                                     900160       D  1  INCOME              
1  2      Social Security, private and government retirement         RETIRINC     G  1  INCOME              
1  3        Social Security and railroad retirement income           900030       D  1  INCOME              
1  3        Retirement, survivors, disability income                 900170       D  1  INCOME              
1  2      Interest, dividends, rental income, other property income  INDIVRNT     G  1  INCOME              
1  3        Interest and dividends                                   900180       D  1  INCOME              
1  3        Net room/rental income                                   900190       D  1  INCOME              
1  3        Royalty, estate, trust income                            900200       D  1  INCOME              
1  2      Public assistance, supplemental security income, food      WELFARE      G  1  INCOME              
2           stamps                                                                                          
1  3        Supplemental security income                             900090       D  1  INCOME              
1  3        Public assistance                                        900120       D  1  INCOME              
1  3        Food stamps                                              900150       D  1  INCOME              
1  2      Unemployment and workers'' compensation, veterans''        OTHREGIN     G  1  INCOME              
2           benefits, and regular contributions for support                                                 
1  3        Other regular income                                     900210       D  1  INCOME              
1  2      Other income                                               OTHRINC      G  1  INCOME              
1  3        Meals as pay                                             800700       D  1  INCOME              
1  3        Rent as pay                                              800710       D  1  INCOME              
1  3        Other income                                             900140       D  1  INCOME              
*  *  Gifts of goods and services, total                             GFTTOTL      G  1  ADDENDA             
1  1    Food                                                         GFTFOOD      G  1  ADDENDA             
1  3      Flour                                                      010110       D  1  ADDENDA             
1  3      Prepared flour mixes                                       010120       D  1  ADDENDA             
1  3      Ready-to-eat and cooked cereals                            010210       D  1  ADDENDA             
1  3      Rice                                                       010310       D  1  ADDENDA             
1  3      Pasta, cornmeal and other cereal products                  010320       D  1  ADDENDA             
1  3      White bread                                                020110       D  1  ADDENDA             
1  3      Bread, other than white                                    020210       D  1  ADDENDA             
1  3      Cookies                                                    020510       D  1  ADDENDA             
1  3      Crackers                                                   020610       D  1  ADDENDA             
1  3      Frozen and refrigerated bakery products                    020810       D  1  ADDENDA             
1  3      Biscuits and rolls                                         020310       D  1  ADDENDA             
1  3      Cakes and cupcakes                                         020410       D  1  ADDENDA             
1  3      Bread and cracker products                                 020620       D  1  ADDENDA             
1  3      Sweetrolls, coffee cakes, doughnuts                        020710       D  1  ADDENDA             
1  3      Pies, tarts, turnovers                                     020820       D  1  ADDENDA             
1  3      Ground beef                                                030110       D  1  ADDENDA             
1  3      Chuck roast                                                030210       D  1  ADDENDA             
1  3      Round roast                                                030310       D  1  ADDENDA             
1  3      Other roast                                                030410       D  1  ADDENDA             
1  3      Round steak                                                030510       D  1  ADDENDA             
1  3      Sirloin steak                                              030610       D  1  ADDENDA             
1  3      Other steak                                                030710       D  1  ADDENDA             
1  3      Other beef                                                 030810       D  1  ADDENDA             
1  3      Bacon                                                      040110       D  1  ADDENDA             
1  3      Pork chops                                                 040210       D  1  ADDENDA             
1  3      Ham, not canned                                            040310       D  1  ADDENDA             
1  3      Canned ham                                                 040610       D  1  ADDENDA             
1  3      Sausage                                                    040510       D  1  ADDENDA             
1  3      Other pork                                                 040410       D  1  ADDENDA             
1  3      Frankfurters                                               050110       D  1  ADDENDA             
1  3      Bologna, liverwurst, salami                                050210       D  1  ADDENDA             
1  3      Other lunchmeats                                           050310       D  1  ADDENDA             
1  3      Lamb and organ meats                                       050410       D  1  ADDENDA             
1  3      Mutton, goat and game                                      050900       D  1  ADDENDA             
1  3      Fresh and frozen whole chicken                             060110       D  1  ADDENDA             
1  3      Fresh and frozen chicken parts                             060210       D  1  ADDENDA             
1  3      Other poultry                                              060310       D  1  ADDENDA             
1  3      Canned fish and seafood                                    070110       D  1  ADDENDA             
1  3      Fresh fish and shellfish                                   070230       D  1  ADDENDA             
1  3      Frozen fish and shellfish                                  070240       D  1  ADDENDA             
1  3      Eggs                                                       080110       D  1  ADDENDA             
1  3      Fresh milk, all types                                      090110       D  1  ADDENDA             
1  3      Cream                                                      090210       D  1  ADDENDA             
1  3      Butter                                                     100110       D  1  ADDENDA             
1  3      Cheese                                                     100210       D  1  ADDENDA             
1  3      Ice cream and related products                             100410       D  1  ADDENDA             
1  3      Miscellaneous dairy products                               100510       D  1  ADDENDA             
1  3      Apples                                                     110110       D  1  ADDENDA             
1  3      Bananas                                                    110210       D  1  ADDENDA             
1  3      Oranges                                                    110310       D  1  ADDENDA             
1  3      Citrus fruits, excluding oranges                           110510       D  1  ADDENDA             
1  3      Other fresh fruits                                         110410       D  1  ADDENDA             
1  3      Potatoes                                                   120110       D  1  ADDENDA             
1  3      Lettuce                                                    120210       D  1  ADDENDA             
1  3      Tomatoes                                                   120310       D  1  ADDENDA             
1  3      Other fresh vegetables                                     120410       D  1  ADDENDA             
1  3      Frozen orange juice                                        130110       D  1  ADDENDA             
1  3      Frozen fruits                                              130121       D  1  ADDENDA             
1  3      Frozen fruit juices                                        130122       D  1  ADDENDA             
1  3      Canned fruits                                              130310       D  1  ADDENDA             
1  3      Dried fruit                                                130320       D  1  ADDENDA             
1  3      Fresh fruit juice                                          130211       D  1  ADDENDA             
1  3      Canned and bottled fruit juice                             130212       D  1  ADDENDA             
1  3      Frozen vegetables                                          140110       D  1  ADDENDA             
1  3      Canned beans                                               140210       D  1  ADDENDA             
1  3      Canned corn                                                140220       D  1  ADDENDA             
1  3      Canned miscellaneous vegetables                            140230       D  1  ADDENDA             
1  3      Dried peas                                                 140320       D  1  ADDENDA             
1  3      Dried beans                                                140330       D  1  ADDENDA             
1  3      Dried miscellaneous vegetables                             140340       D  1  ADDENDA             
1  3      Dried processed vegetables                                 140310       D  1  ADDENDA             
1  3      Frozen vegetable juices                                    140410       D  1  ADDENDA             
1  3      Fresh and canned vegetable juices                          140420       D  1  ADDENDA             
1  3      Candy and chewing gum                                      150110       D  1  ADDENDA             
1  3      Sugar                                                      150211       D  1  ADDENDA             
1  3      Artificial sweeteners                                      150212       D  1  ADDENDA             
1  3      Jams, preserves, other sweets                              150310       D  1  ADDENDA             
1  3      Margarine                                                  160110       D  1  ADDENDA             
1  3      Fats and oils                                              160211       D  1  ADDENDA             
1  3      Salad dressings                                            160212       D  1  ADDENDA             
1  3      Nondairy cream and imitation milk                          160310       D  1  ADDENDA             
1  3      Peanut butter                                              160320       D  1  ADDENDA             
1  3      Frozen meals                                               180210       D  1  ADDENDA             
1  3      Other frozen prepared foods                                180220       D  1  ADDENDA             
1  3      Canned and packaged soups                                  180110       D  1  ADDENDA             
1  3      Potato chips and other snacks                              180310       D  1  ADDENDA             
1  3      Nuts                                                       180320       D  1  ADDENDA             
1  3      Salt, spices, other seasonings                             180410       D  1  ADDENDA             
1  3      Olives, pickles, relishes                                  180420       D  1  ADDENDA             
1  3      Sauces and gravies                                         180510       D  1  ADDENDA             
1  3      Baking needs and miscellaneous products                    180520       D  1  ADDENDA             
1  3      Prepared salads                                            180611       D  1  ADDENDA             
1  3      Vitamin supplements                                        180720       D  1  ADDENDA             
1  3      Prepared desserts                                          180612       D  1  ADDENDA             
1  3      Baby food                                                  180620       D  1  ADDENDA             
1  3      Miscellaneous prepared foods                               180710       D  1  ADDENDA             
1  3      Cola                                                       170110       D  1  ADDENDA             
1  3      Other carbonated drinks                                    170210       D  1  ADDENDA             
1  3      Roasted coffee                                             170310       D  1  ADDENDA             
1  3      Instant and freeze dried coffee                            170410       D  1  ADDENDA             
1  3      Tea                                                        170520       D  1  ADDENDA             
1  3      Noncarbonated fruit flavored drinks, including non-frozen  170510       D  1  ADDENDA             
2           lemonade                                                                                        
1  3      Other noncarbonated beverages and ice                      170531       D  1  ADDENDA             
1  3      Bottled water                                              170532       D  1  ADDENDA             
1  3      Sports drinks                                              170533       D  1  ADDENDA             
1  3      Nonalcoholic beer                                          200112       D  1  ADDENDA             
1  1    Housing                                                      GFTHOUS      G  1  ADDENDA             
1  3      Housekeeping supplies                                      GFTHKPGS     G  1  ADDENDA             
1  4        Laundry and cleaning supplies                            GFTLAUN      G  1  ADDENDA             
1  5          Soaps and detergents                                   330110       D  1  ADDENDA             
1  5          Other laundry cleaning products                        330210       D  1  ADDENDA             
1  4        Other household products                                 GFTOHKPG     G  1  ADDENDA             
1  5          Cleansing and toilet tissue, paper towels and napkins  330310       D  1  ADDENDA             
1  5          Miscellaneous household products                       330510       D  1  ADDENDA             
1  5          Lawn and garden supplies                               330610       D  1  ADDENDA             
1  4        Postage and stationery                                   GFTPOST      G  1  ADDENDA             
1  5          Stationery, stationery supplies, giftwrap              330410       D  1  ADDENDA             
1  5          Postage                                                340110       D  1  ADDENDA             
1  5          Delivery services                                      340120       D  1  ADDENDA             
1  3      Household textiles                                         GFTHHTXT     G  1  ADDENDA             
1  4        Bathroom linens                                          280110       D  1  ADDENDA             
1  4        Bedroom linens                                           280120       D  1  ADDENDA             
1  4        Kitchen, dining room, other linens                       280140       D  1  ADDENDA             
1  4        Slipcovers, decorative pillows                           280220       D  1  ADDENDA             
1  3      Appliances and miscellaneous housewares                    GFTHWARS     G  1  ADDENDA             
1  4        Major appliances                                         GFTMAPPG     G  1  ADDENDA             
1  5          Electric floor cleaning equipment                      320511       D  1  ADDENDA             
1  5          Sewing machines                                        320512       D  1  ADDENDA             
1  5          Miscellaneous household appliances                     300900       D  1  ADDENDA             
1  4        Small appliances and miscellaneous housewares            GFTSAPPG     G  1  ADDENDA             
1  5          Dinnerware, glassware, serving pieces                  320345       D  1  ADDENDA             
1  5          Nonelectric cookware                                   320370       D  1  ADDENDA             
1  5          Tableware, nonelectric kitchenware                     320380       D  1  ADDENDA             
1  5          Portable heating and cooling equipment                 320522       D  1  ADDENDA             
1  3      Miscellaneous household equipment                          GFTMISCH     G  1  ADDENDA             
1  4        Infants'' equipment                                      320130       D  1  ADDENDA             
1  4        Laundry and cleaning equipment                           320140       D  1  ADDENDA             
1  4        Outdoor equipment                                        320150       D  1  ADDENDA             
1  4        Lamps, lighting fixtures, ceiling fans                   320221       D  1  ADDENDA             
1  4        Clocks and other household decorative items              320233       D  1  ADDENDA             
1  4        Telephones and accessories                               320232       D  1  ADDENDA             
1  4        Lawn and garden equipment                                320410       D  1  ADDENDA             
1  4        Power tools                                              320420       D  1  ADDENDA             
1  4        Hand tools                                               320902       D  1  ADDENDA             
1  4        Indoor plants, fresh flowers                             320903       D  1  ADDENDA             
1  4        Closet and storage items                                 320904       D  1  ADDENDA             
1  4        Miscellaneous household equipment and parts              320905       D  1  ADDENDA             
1  4        Computer software                                        690119       D  1  ADDENDA             
1  4        Computer accessories                                     690120       D  1  ADDENDA             
1  4        Other hardware                                           320430       D  1  ADDENDA             
1  4        Luggage                                                  430130       D  1  ADDENDA             
1  3      Other housing                                              GFTOTHH      G  1  ADDENDA             
1  4        Repair of miscellaneous household equipment and          340913       D  1  ADDENDA             
2             furnishings                                                                                   
1  4        Outdoor furniture                                        290430       D  1  ADDENDA             
1  4        Room size rugs and other floor covering, nonpermanent    320110       D  1  ADDENDA             
1  1    Apparel and services                                         GFTCLOTH     G  1  ADDENDA             
1  2      Males, 2 and over                                          GFTMALE      G  1  ADDENDA             
1  3        Men''s sportcoats, tailored jackets                      360120       D  1  ADDENDA             
1  3        Men''s coats and jackets                                 360210       D  1  ADDENDA             
1  3        Men''s underwear                                         360311       D  1  ADDENDA             
1  3        Men''s hosiery                                           360312       D  1  ADDENDA             
1  3        Men''s accessories                                       360330       D  1  ADDENDA             
1  3        Men''s active sportswear                                 360350       D  1  ADDENDA             
1  3        Men''s shirts, sweaters, and vests                       360420       D  1  ADDENDA             
1  3        Men''s pants and shorts                                  360513       D  1  ADDENDA             
1  3        Men''s uniforms                                          360901       D  1  ADDENDA             
1  3        Boy''s shirts and sweaters                               370125       D  1  ADDENDA             
1  3        Boys'' underwear                                         370211       D  1  ADDENDA             
1  3        Boys'' nightwear                                         370212       D  1  ADDENDA             
1  3        Boys'' hosiery                                           370213       D  1  ADDENDA             
1  3        Boys'' accessories                                       370220       D  1  ADDENDA             
1  3        Boys'' suits, sportcoats, vests                          370311       D  1  ADDENDA             
1  2      Females, 2 and over                                        GFTFEMAL     G  1  ADDENDA             
1  3        Women''s coats and jackets                               380110       D  1  ADDENDA             
1  3        Women''s dresses                                         380210       D  1  ADDENDA             
1  3        Women''s sportcoats, tailored jackets                    380311       D  1  ADDENDA             
1  3        Women''s sweaters, shirts, tops, vests                   380315       D  1  ADDENDA             
1  3        Women''s skirts                                          380320       D  1  ADDENDA             
1  3        Women''s pants and shorts                                380333       D  1  ADDENDA             
1  3        Women''s active sportswear                               380340       D  1  ADDENDA             
1  3        Women''s sleepwear                                       380410       D  1  ADDENDA             
1  3        Women''s undergarments                                   380420       D  1  ADDENDA             
1  3        Women''s hosiery                                         380430       D  1  ADDENDA             
1  3        Women''s accessories                                     380901       D  1  ADDENDA             
1  3        Women''s uniforms                                        380902       D  1  ADDENDA             
1  3        Girls'' coats and jackets                                390110       D  1  ADDENDA             
1  3        Girls'' dresses and suits                                390120       D  1  ADDENDA             
1  3        Girls'' shirts, blouses, sweaters, vests                 390210       D  1  ADDENDA             
1  3        Girls'' active sportswear                                390230       D  1  ADDENDA             
1  3        Girls'' underwear and sleepwear                          390310       D  1  ADDENDA             
1  3        Girls'' hosiery                                          390321       D  1  ADDENDA             
1  3        Girls'' accessories                                      390322       D  1  ADDENDA             
1  2      Children under 2                                           GFTINFNT     G  1  ADDENDA             
1  3        Infant dresses, outerwear                                410120       D  1  ADDENDA             
1  3        Infant underwear                                         410130       D  1  ADDENDA             
1  3        Infant nightwear, loungewear                             410140       D  1  ADDENDA             
1  3        Infant accessories                                       410901       D  1  ADDENDA             
1  2      Other apparel products and services                        GFTOTHCL     G  1  ADDENDA             
1  3        Men''s footwear                                          400110       D  1  ADDENDA             
1  3        Boys'' footwear                                          400210       D  1  ADDENDA             
1  3        Women''s footwear                                        400310       D  1  ADDENDA             
1  3        Girls'' footwear                                         400220       D  1  ADDENDA             
1  3        Material and supplies for sewing, needlework, quilting   420115       D  1  ADDENDA             
2             (includes household items)                                                                    
1  3        Watches                                                  430110       D  1  ADDENDA             
1  1    Transportation                                               GFTTRANS     G  1  ADDENDA             
1  2      Vehicle products and cleaning services                     480212       D  1  ADDENDA             
1  2      Misc. auto repair, servicing                               490000       D  1  ADDENDA             
1  2      Gas tank repair, replacement                               490316       D  1  ADDENDA             
1  2      Tolls or electronic toll passes                            520541       D  1  ADDENDA             
1  1    Healthcare                                                   GFTHEALT     G  1  ADDENDA             
1  2      Repair of medical equipment                                570902       D  1  ADDENDA             
1  2      Nonprescription drugs                                      550210       D  1  ADDENDA             
1  2      Nonprescription vitamins                                   550410       D  1  ADDENDA             
1  2      Topicals and dressings                                     550310       D  1  ADDENDA             
1  2      Adult diapers                                              640430       D  1  ADDENDA             
1  1    Entertainment                                                GFTENTRT     G  1  ADDENDA             
1  2      Other entertainment                                        GFTOENT      G  1  ADDENDA             
1  3        Fees for recreational lessons                            620310       D  1  ADDENDA             
1  3        Cable and satellite television services                  270310       D  1  ADDENDA             
1  3        Stereos, radios, speakers, and sound components          310316       D  1  ADDENDA             
2            including those in vehicles                                                                   
1  3        Phonographs                                              310312       D  1  ADDENDA             
1  3        Digital media players and recorders                      310315       D  1  ADDENDA             
1  3        Miscellaneous sound equipment                            310331       D  1  ADDENDA             
1  3        Miscellaneous video equipment                            310335       D  1  ADDENDA             
1  3        Sound equipment accessories                              310332       D  1  ADDENDA             
1  3        Video cassettes, tapes, and discs                        310220       D  1  ADDENDA             
1  3        Video game software                                      310231       D  1  ADDENDA             
1  3        Video game hardware and accessories                      310232       D  1  ADDENDA             
1  3        CDs, records, audio tapes                                310340       D  1  ADDENDA             
1  3        Pet food                                                 610310       D  1  ADDENDA             
1  3        Pet purchase, supplies, medicine                         610320       D  1  ADDENDA             
1  3        Playground equipment                                     610120       D  1  ADDENDA             
1  3        Vet services                                             620420       D  1  ADDENDA             
1  3        Athletic gear, game tables, and exercise equipment       600210       D  1  ADDENDA             
1  3        Camping equipment                                        600410       D  1  ADDENDA             
1  3        Hunting and fishing equipment                            600420       D  1  ADDENDA             
1  3        Global positioning system devices                        600903       D  1  ADDENDA             
1  3        Other photographic supplies                              610220       D  1  ADDENDA             
1  3        Photographer fees                                        620320       D  1  ADDENDA             
1  3        Fireworks                                                610901       D  1  ADDENDA             
1  3        Souvenirs                                                610902       D  1  ADDENDA             
1  3        Visual goods                                             610903       D  1  ADDENDA             
1  3        Pinball, electronic video games                          620913       D  1  ADDENDA             
1  2      Toys, games, arts and crafts, and tricycles                610110       D  1  ADDENDA             
1  1    Education                                                    GFTEDUC      G  1  ADDENDA             
1  2      School supplies, etc. - unspecified                        660000       D  1  ADDENDA             
1  1    All other gifts                                              GIFTSOTH     G  1  ADDENDA             
1  2      Other alcoholic beverages                                  200410       D  1  ADDENDA             
1  2      Electricity                                                260110       D  1  ADDENDA             
1  2      Natural gas                                                260210       D  1  ADDENDA             
1  2      Fuel oil                                                   250110       D  1  ADDENDA             
1  2      Bottled and tank gas                                       250210       D  1  ADDENDA             
1  2      Coal                                                       250220       D  1  ADDENDA             
1  2      Miscellaneous fuels                                        250900       D  1  ADDENDA             
1  2      Telephone services                                         270000       D  1  ADDENDA             
1  2      Diesel fuel                                                470112       D  1  ADDENDA             
1  2      Gasoline                                                   470111       D  1  ADDENDA             
1  2      Motor oil                                                  470211       D  1  ADDENDA             
1  2      Coolant, brake fluid, transmission fluid, and other        470220       D  1  ADDENDA             
2           additives                                                                                       
1  2      Hair care products                                         640110       D  1  ADDENDA             
1  2      Nonelectric articles for the hair                          640120       D  1  ADDENDA             
1  2      Oral hygiene products, articles                            640210       D  1  ADDENDA             
1  2      Cosmetics, perfume, bath preparations                      640310       D  1  ADDENDA             
1  2      Deodorants, feminine hygiene, miscellaneous personal care  640410       D  1  ADDENDA             
1  2      Newsletters                                                590900       D  1  ADDENDA             
1  2      Smoking accessories                                        630220       D  1  ADDENDA             
1  2      Marijuana                                                  630900       D  1  ADDENDA             
1  2      Miscellaneous fees                                         620925       D  1  ADDENDA             
1  2      Lotteries and pari-mutuel losses                           620926       D  1  ADDENDA             
1  2      Miscellaneous personal services                            680903       D  1  ADDENDA             
1  2      Shaving needs                                              640220       D  1  ADDENDA             
